,Age,Gender,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,age_range
242,0.34090909090909094,1,0,1,1,4,2,0,1,2,2,2,2,2,2,1,1,1,2,1,1,0,0,2
243,0.1590909090909091,1,0,0,0,0,4,0,1,1,0,1,1,2,1,0,1,1,2,1,2,1,0,1
244,0.20454545454545456,1,0,0,0,1,5,1,1,2,2,0,0,2,2,1,1,1,2,0,0,2,0,1
245,0.5,1,0,0,1,4,5,1,1,2,2,2,2,2,0,2,0,0,0,1,0,1,1,2
246,0.06818181818181818,1,0,0,1,2,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
247,0.25,1,0,0,0,0,4,0,0,1,0,1,1,2,4,1,1,2,2,0,2,2,0,1
248,0.3181818181818182,1,0,1,1,4,0,1,1,1,0,1,1,0,0,0,1,2,2,1,2,0,0,2
249,0.25,0,0,1,1,3,3,1,0,2,2,2,0,2,0,0,1,1,0,0,2,0,0,1
250,0.11363636363636365,1,0,1,1,4,2,1,0,0,0,1,0,2,2,0,1,1,1,1,2,2,0,1
251,0.2272727272727273,1,0,1,0,0,1,0,1,2,0,1,0,2,2,1,1,1,2,1,0,2,1,1
252,0.29545454545454547,1,0,1,1,3,1,1,1,2,2,2,0,2,4,1,1,1,2,1,0,2,0,2
253,0.20454545454545456,1,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,2,2,1,1,0,0,1
254,0.13636363636363635,1,0,0,0,4,4,0,1,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1
255,0.25,1,0,0,0,2,4,0,1,1,0,1,1,0,1,2,1,0,0,1,0,0,0,1
256,0.11363636363636365,0,0,0,1,4,4,0,1,0,1,0,0,0,0,0,0,1,1,1,0,2,0,1
257,0.5454545454545454,1,0,0,0,1,4,1,1,1,2,1,2,0,2,1,1,1,2,1,1,2,0,2
258,0.13636363636363635,1,0,0,0,0,0,0,1,1,0,1,1,0,0,2,1,1,1,1,2,1,0,1
259,0.1590909090909091,1,0,1,1,2,4,0,1,1,2,1,1,1,3,2,0,0,0,1,2,1,1,1
260,0.20454545454545456,0,0,0,1,3,4,0,1,2,0,1,1,2,0,0,0,2,0,1,0,0,0,1
261,0.20454545454545456,1,0,0,0,4,4,1,1,1,2,1,1,1,3,2,2,1,1,1,0,1,0,1
262,0.2727272727272727,1,0,0,1,4,1,1,1,2,2,1,2,2,0,1,1,2,2,0,1,2,0,1
263,0.25,1,0,1,1,3,4,0,1,1,2,1,1,2,3,0,1,1,1,1,2,1,0,1
264,0.5681818181818182,1,1,0,0,0,4,1,1,1,1,1,1,0,2,0,1,2,2,2,2,0,0,2
265,0.3181818181818182,1,0,0,0,0,4,0,1,1,2,1,0,0,4,1,1,1,2,1,0,0,0,2
266,0.5227272727272727,1,0,0,1,4,2,1,1,2,2,0,1,0,4,1,1,2,2,2,2,2,0,2
267,0.3181818181818182,1,1,1,1,4,0,1,1,0,1,0,0,0,4,0,0,2,1,0,0,0,1,2
268,0.4318181818181818,0,0,1,1,2,2,0,1,2,2,1,1,2,0,0,1,1,1,1,2,0,0,2
269,0.3181818181818182,1,0,0,0,1,4,1,1,1,0,1,1,0,4,1,1,2,2,1,1,0,0,2
270,0.2727272727272727,1,1,0,0,4,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1
271,0.11363636363636365,0,0,1,1,1,1,0,0,2,0,0,0,2,0,1,1,1,2,0,0,2,0,1
272,0.2727272727272727,1,0,0,0,0,5,0,1,2,2,2,2,2,4,1,1,1,2,1,1,2,0,1
273,0.36363636363636365,1,0,0,0,4,2,0,1,1,2,1,1,0,2,0,0,2,1,1,1,0,0,2
274,0.4545454545454546,1,0,0,1,3,2,1,1,2,0,1,1,0,0,2,1,0,0,1,0,1,0,2
275,0.34090909090909094,1,0,0,0,0,1,0,1,2,0,2,2,2,0,1,1,1,2,1,1,0,0,2
276,0.36363636363636365,1,0,0,0,0,2,0,0,2,0,1,1,0,0,0,1,1,0,1,1,0,0,2
277,0.2272727272727273,1,0,0,0,4,4,0,1,1,2,1,1,0,2,0,0,0,1,1,1,0,0,1
278,0.2272727272727273,1,0,0,1,3,1,0,0,2,2,2,0,0,4,0,1,1,1,1,1,2,0,1
279,0.11363636363636365,1,0,1,0,4,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1
280,0.09090909090909091,1,1,1,1,4,4,1,1,0,1,2,2,0,2,0,1,1,2,1,2,1,1,1
281,0.20454545454545456,1,0,0,0,1,4,0,1,1,0,1,1,2,0,2,1,0,0,1,0,0,0,1
282,0.0,1,0,0,1,4,4,0,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0
283,0.38636363636363635,1,0,1,1,4,2,0,1,2,2,1,1,2,1,2,1,0,1,1,0,0,0,2
284,0.1590909090909091,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,2,1,0,1
285,0.20454545454545456,1,0,1,1,4,4,0,1,1,0,1,1,2,2,0,0,2,2,2,2,2,0,1
286,0.18181818181818182,0,0,1,1,3,5,0,1,2,1,0,0,0,0,0,1,1,1,1,1,0,0,1
287,0.0,1,0,0,0,1,2,0,1,0,1,0,0,0,4,1,1,1,1,1,0,2,0,0
288,0.4545454545454546,0,0,0,1,4,0,0,1,1,2,1,1,0,0,1,0,1,0,1,1,0,1,2
289,0.18181818181818182,0,0,1,1,3,5,1,1,2,2,2,0,0,2,0,1,1,0,1,1,0,0,1
290,0.2727272727272727,1,1,0,0,1,0,0,1,1,0,1,1,1,2,1,1,2,2,1,1,2,0,1
291,0.38636363636363635,1,0,0,0,1,5,0,1,0,0,1,0,0,0,2,0,1,1,1,1,0,0,2
292,0.6136363636363636,1,0,1,1,4,5,0,1,2,2,0,0,2,0,0,1,1,1,1,0,0,0,2
293,0.3181818181818182,1,0,0,0,1,5,0,1,2,0,1,0,0,0,0,1,1,1,1,1,0,0,2
294,0.8409090909090909,1,0,0,1,1,5,0,1,2,1,0,0,0,0,1,0,2,1,1,0,0,0,2
295,0.13636363636363635,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1
296,0.2727272727272727,0,0,1,1,4,2,0,1,2,2,2,0,0,4,1,1,2,2,1,2,2,0,1
297,0.9090909090909092,1,0,0,0,0,5,0,1,2,0,0,2,0,0,1,1,1,2,0,0,2,0,2
298,0.34090909090909094,1,0,1,1,4,5,0,1,2,0,2,2,0,0,2,1,0,0,1,0,0,0,2
299,0.4318181818181818,1,0,0,0,1,5,0,1,2,2,2,2,0,0,1,1,1,2,0,0,0,0,2
300,0.11363636363636365,0,0,0,1,4,5,0,1,2,2,2,2,0,0,1,1,1,1,1,1,2,0,1
301,0.29545454545454547,0,0,0,1,4,5,0,1,2,1,0,0,2,2,1,1,2,2,1,1,2,0,2
302,0.18181818181818182,1,0,0,0,3,1,0,1,2,1,1,0,0,0,1,1,1,2,1,0,0,0,1
303,0.2272727272727273,0,0,1,1,2,1,1,0,2,2,2,2,2,2,2,1,1,2,1,1,2,0,1
304,0.4318181818181818,0,0,0,1,3,5,0,1,2,2,0,2,0,2,1,1,1,2,1,1,2,0,2
305,0.18181818181818182,1,0,1,1,2,4,0,1,2,0,1,0,0,0,0,1,1,1,0,0,2,0,1
306,0.2727272727272727,2,0,1,1,3,2,0,1,2,1,1,1,0,2,0,1,1,2,1,1,0,0,1
307,0.18181818181818182,1,0,0,0,0,2,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1
308,0.1590909090909091,1,0,0,0,0,2,1,1,0,1,1,0,0,0,1,1,1,2,1,1,0,0,1
309,0.20454545454545456,1,0,0,0,4,1,0,1,2,1,2,2,0,0,0,1,1,2,1,0,0,0,1
310,0.1590909090909091,1,0,0,1,2,4,1,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1
311,0.38636363636363635,1,0,0,1,3,1,0,1,2,1,0,2,0,0,1,1,1,2,1,1,0,0,2
312,0.4090909090909091,1,1,0,1,1,0,0,1,1,2,1,1,0,2,0,1,1,2,1,1,2,0,2
313,0.18181818181818182,1,0,1,1,4,5,0,1,2,1,1,0,0,0,2,1,0,0,1,1,1,0,1
314,0.20454545454545456,1,0,1,0,0,5,0,1,0,0,0,0,0,4,1,1,2,2,0,0,2,0,1
315,0.2727272727272727,1,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1
316,0.25,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
317,0.1590909090909091,1,0,0,0,1,5,0,0,2,2,2,2,2,4,1,1,1,2,0,0,2,0,1
318,0.09090909090909091,0,0,1,1,2,5,0,1,2,2,2,2,2,2,0,1,0,1,1,1,2,1,1
319,0.25,1,0,0,0,0,2,0,1,1,2,1,1,0,2,0,0,1,1,1,1,0,0,1
320,0.5227272727272727,1,0,1,1,3,1,1,1,2,2,0,2,2,2,1,1,1,2,0,0,2,0,2
321,0.25,1,0,0,1,4,5,0,1,2,0,1,0,0,0,2,1,1,1,1,0,1,0,1
322,0.3181818181818182,1,0,0,0,1,3,0,1,2,1,0,2,2,2,1,1,1,2,0,0,2,0,2
323,0.13636363636363635,0,0,1,1,4,5,0,1,2,2,1,2,2,0,0,1,1,0,1,0,0,0,1
324,0.1590909090909091,1,0,0,1,3,4,0,1,2,0,0,1,0,0,0,1,0,0,1,1,0,0,1
325,0.1590909090909091,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
326,0.2727272727272727,0,0,0,0,1,5,0,1,2,2,2,2,2,2,0,0,0,1,1,1,0,0,1
327,0.1590909090909091,1,0,1,1,4,5,0,1,0,1,0,2,0,0,1,1,2,2,1,1,2,0,1
328,0.2727272727272727,1,1,0,0,1,0,1,1,1,2,1,1,0,0,0,1,1,1,1,0,0,0,1
329,0.34090909090909094,1,1,1,1,3,0,0,0,1,0,1,1,0,1,2,2,0,0,0,1,2,1,2
330,0.13636363636363635,1,0,0,0,0,2,0,1,2,1,2,2,2,4,1,1,1,1,1,0,2,0,1
331,0.1590909090909091,1,0,1,1,4,5,0,1,2,2,1,0,0,0,2,0,1,0,1,1,1,0,1
332,0.29545454545454547,1,0,0,0,0,1,0,0,0,0,1,1,2,2,0,1,0,0,1,2,1,0,2
333,0.6136363636363636,1,1,0,1,2,0,0,1,1,0,1,1,0,3,1,1,0,0,1,1,0,0,2
334,0.25,1,0,0,0,0,4,1,0,1,2,1,1,0,0,0,0,1,1,0,0,1,0,1
335,0.6363636363636364,1,0,0,0,1,2,0,1,2,1,2,0,0,4,1,1,1,1,0,0,0,0,2
336,0.2727272727272727,1,0,0,1,4,2,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1
337,0.25,0,1,0,0,4,5,0,1,2,1,0,1,0,4,0,0,1,1,1,1,0,0,1
338,0.13636363636363635,1,0,0,0,0,5,0,1,2,2,0,0,2,0,2,1,0,0,1,0,0,0,1
339,0.25,1,0,0,0,0,2,0,1,2,2,2,2,2,4,1,1,1,2,1,0,2,0,1
340,0.38636363636363635,1,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,2,2,1,1,1,0,2
341,0.34090909090909094,0,0,1,0,4,2,1,1,1,2,1,1,0,3,2,0,1,1,1,0,1,0,2
342,0.20454545454545456,1,0,0,0,4,5,0,1,0,1,0,0,0,4,2,1,0,0,1,0,1,0,1
343,0.4090909090909091,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,2
344,0.34090909090909094,1,0,0,0,3,0,1,1,0,0,1,1,0,0,2,0,0,0,1,0,1,0,2
345,0.1590909090909091,0,0,1,1,4,2,0,1,2,2,1,1,2,0,1,1,1,2,1,1,0,0,1
346,0.11363636363636365,1,0,1,1,4,1,0,0,0,0,1,1,0,0,1,1,2,2,0,2,0,0,1
347,0.7954545454545455,1,0,1,1,1,5,0,1,0,0,2,2,0,0,1,1,0,2,1,1,0,0,2
348,0.09090909090909091,1,0,0,0,4,5,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
349,0.1590909090909091,2,0,1,1,4,5,0,1,2,2,0,0,0,0,0,1,1,1,1,1,2,0,1
350,0.25,1,0,0,0,2,4,0,0,0,0,1,1,0,0,0,1,2,2,0,0,0,0,1
351,0.20454545454545456,1,0,0,1,4,5,0,1,2,2,2,2,2,0,1,1,0,0,1,2,2,0,1
352,0.2727272727272727,1,0,0,0,1,4,0,1,1,0,1,0,0,4,1,1,1,2,1,0,2,0,1
353,0.18181818181818182,1,0,1,1,2,5,0,1,2,1,0,2,0,0,0,1,1,0,1,1,0,0,1
354,0.1590909090909091,0,0,1,0,4,4,0,1,2,2,2,1,0,2,1,1,1,2,1,1,1,0,1
355,0.29545454545454547,1,0,0,1,4,3,0,0,1,2,1,0,2,0,1,1,1,0,1,1,1,0,2
356,0.34090909090909094,1,0,1,1,4,2,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,2
357,0.36363636363636365,1,0,1,1,4,5,0,1,2,2,0,2,2,0,0,0,0,0,1,1,0,0,2
358,0.36363636363636365,1,0,0,1,4,1,1,1,1,0,1,1,0,2,2,2,1,1,1,0,0,0,2
359,0.25,1,1,0,0,0,0,1,1,1,2,1,1,2,4,1,1,2,2,0,0,2,0,1
360,0.34090909090909094,0,0,0,0,0,4,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,2
361,0.36363636363636365,1,1,1,1,3,2,1,1,1,0,1,0,0,1,1,1,2,2,1,0,2,0,2
362,0.18181818181818182,1,1,1,1,3,1,1,0,1,0,1,0,1,0,0,1,1,2,1,2,1,0,1
363,0.3181818181818182,1,0,1,1,3,5,0,0,2,2,2,2,2,0,1,1,1,2,1,2,2,0,2
364,0.29545454545454547,1,0,0,1,2,4,1,1,2,2,1,1,0,0,0,1,1,0,1,1,1,0,2
365,0.2272727272727273,1,0,1,1,4,5,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1
366,0.38636363636363635,1,0,1,0,0,5,0,1,2,0,2,2,2,4,1,1,1,2,1,1,0,0,2
367,0.4090909090909091,1,0,1,1,2,1,0,1,1,2,1,1,2,4,1,1,1,1,1,1,0,0,2
368,0.06818181818181818,1,0,1,1,3,1,0,1,2,0,1,0,2,0,1,1,2,2,0,0,0,0,1
369,0.06818181818181818,1,0,0,1,4,4,0,0,0,1,1,1,1,4,2,1,1,0,1,0,1,0,1
370,0.09090909090909091,0,0,0,0,0,5,0,1,2,0,2,2,2,2,1,1,0,1,1,1,2,0,1
371,0.5227272727272727,1,0,1,1,2,5,0,1,2,0,2,2,0,1,0,1,2,1,1,0,1,1,2
372,0.8181818181818182,1,0,1,1,3,5,0,1,2,2,2,2,2,4,1,1,2,2,1,1,2,0,2
373,0.3181818181818182,0,0,0,1,4,2,0,1,2,2,2,2,2,2,0,1,1,2,1,0,2,0,2
374,0.06818181818181818,0,0,1,1,3,2,0,1,0,1,0,1,0,2,2,1,1,0,1,2,0,0,1
375,0.6136363636363636,1,0,0,1,1,2,1,1,2,2,0,0,0,0,0,1,0,1,1,0,0,0,2
376,0.20454545454545456,0,0,0,1,3,5,0,1,2,2,1,1,2,0,2,0,0,0,1,1,1,0,1
377,0.1590909090909091,0,0,1,1,4,2,1,1,0,0,1,1,0,0,0,1,1,2,1,1,2,0,1
378,0.36363636363636365,0,0,1,1,3,5,0,0,2,2,2,2,2,3,0,0,1,1,1,1,2,0,2
379,0.18181818181818182,0,0,1,1,1,5,0,1,2,2,1,2,2,0,0,1,0,0,1,1,0,0,1
380,0.5227272727272727,1,0,0,1,1,3,0,1,2,1,1,0,0,2,1,1,1,1,1,1,0,0,2
381,0.20454545454545456,1,0,0,1,3,5,0,1,2,0,2,2,2,0,1,1,1,2,1,0,2,0,1
382,0.29545454545454547,1,0,1,1,4,2,1,1,2,0,1,1,0,0,1,1,2,2,1,1,0,0,2
383,0.1590909090909091,1,0,1,1,2,2,1,1,1,0,1,1,2,2,1,1,2,2,1,2,1,0,1
384,0.18181818181818182,1,0,0,1,4,4,0,1,0,0,1,1,0,0,2,2,1,0,1,1,1,0,1
385,0.20454545454545456,0,0,1,1,3,5,1,1,2,2,1,0,0,0,0,0,0,2,1,1,0,0,1
386,0.5454545454545454,1,0,0,0,1,3,0,1,0,1,1,1,0,0,1,1,1,2,0,0,0,0,2
387,0.25,2,1,1,1,4,0,1,1,2,2,1,1,0,3,2,1,1,0,1,0,1,0,1
388,0.1590909090909091,0,0,0,1,4,4,0,1,0,1,1,1,0,1,2,1,1,0,1,0,0,0,1
389,0.34090909090909094,0,0,1,1,3,5,0,1,2,2,1,2,2,0,0,1,1,0,1,2,0,0,2
390,0.29545454545454547,2,1,1,1,2,0,0,1,1,2,1,1,1,3,2,2,0,0,2,1,1,1,2
391,0.5,0,0,1,1,3,5,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,2
392,0.29545454545454547,1,0,0,0,1,5,0,1,0,0,1,0,0,2,2,1,1,0,1,1,0,0,2
393,0.18181818181818182,1,0,1,1,2,2,1,1,0,0,0,0,0,4,1,1,2,2,1,1,2,0,1
394,0.13636363636363635,0,0,1,0,0,3,0,0,1,0,1,1,1,3,2,0,0,0,1,0,1,1,1
395,0.25,1,0,0,0,1,5,0,0,2,1,1,0,0,0,0,1,1,1,1,1,0,0,1
396,0.6818181818181819,1,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,2
397,0.38636363636363635,1,0,0,0,4,4,0,1,1,0,1,1,0,3,0,0,1,2,1,0,1,1,2
398,0.3181818181818182,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,2
399,0.25,1,0,0,1,4,1,0,1,0,1,0,0,2,2,0,1,1,1,1,0,2,0,1
400,0.18181818181818182,1,0,1,1,2,4,0,1,2,2,1,1,0,1,0,1,1,2,1,1,1,0,1
401,0.2272727272727273,1,0,1,1,4,2,0,1,2,2,1,1,0,0,0,1,1,0,1,0,1,0,1
402,0.11363636363636365,1,0,0,0,0,5,0,1,0,0,1,0,0,0,1,1,1,2,1,0,1,0,1
403,0.38636363636363635,1,0,1,1,4,1,0,1,2,2,1,1,0,3,0,0,1,1,1,0,1,1,2
404,0.25,1,0,1,1,4,2,0,1,0,0,1,1,0,4,0,1,1,1,0,0,0,0,1
405,0.18181818181818182,1,0,1,0,0,4,0,1,2,2,1,2,2,4,1,1,1,2,0,0,1,0,1
406,0.34090909090909094,1,0,1,1,1,2,1,1,2,2,2,2,0,0,2,0,2,1,1,1,2,0,2
407,0.34090909090909094,1,0,0,0,0,5,1,1,0,0,0,0,0,0,2,1,1,0,1,0,2,0,2
408,0.09090909090909091,1,1,0,0,1,4,1,1,0,0,1,1,0,2,1,1,2,2,0,1,0,0,1
409,0.2727272727272727,0,0,1,0,0,3,0,1,1,0,1,1,0,0,2,0,0,0,1,1,0,0,1
410,0.34090909090909094,1,0,1,1,2,5,1,1,2,2,1,1,0,2,2,1,0,0,1,1,1,0,2
411,0.29545454545454547,0,0,1,1,3,5,0,0,0,1,1,0,0,3,2,0,0,0,1,0,1,0,2
412,0.06818181818181818,1,0,1,0,1,5,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1
413,0.29545454545454547,2,0,1,1,4,5,0,1,0,0,1,1,0,0,2,0,0,0,1,2,2,0,2
414,0.18181818181818182,0,0,0,1,4,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,2,0,1
415,0.2727272727272727,1,0,1,0,2,4,0,1,0,0,1,0,0,2,0,1,1,2,1,1,0,0,1
416,0.2727272727272727,2,0,1,1,4,1,0,1,0,1,1,1,0,1,1,1,2,2,0,0,1,0,1
417,0.11363636363636365,1,0,0,0,0,4,0,1,1,0,1,1,0,0,1,1,1,2,0,0,1,0,1
418,0.36363636363636365,1,0,0,0,1,4,0,1,1,0,1,1,0,2,1,1,2,2,1,0,0,0,2
419,0.8181818181818182,1,0,1,1,4,0,1,1,1,2,1,0,0,0,2,0,0,0,1,1,1,1,2
420,0.2272727272727273,1,0,1,1,3,0,1,1,2,0,1,1,2,4,1,1,2,2,1,1,2,0,1
421,0.18181818181818182,1,0,0,0,0,2,1,1,0,0,0,1,0,0,1,1,1,0,1,2,0,0,1
422,0.2272727272727273,1,0,1,1,4,4,1,1,2,2,2,1,0,4,1,1,2,2,2,2,2,0,1
423,0.3181818181818182,1,0,1,1,4,4,0,1,1,0,1,0,0,2,1,1,1,2,1,1,0,0,2
424,0.2272727272727273,0,0,0,1,3,5,0,0,2,2,1,0,0,0,0,1,0,0,1,1,0,0,1
425,0.06818181818181818,1,0,0,0,4,4,0,0,0,1,1,2,2,0,1,1,1,1,0,0,2,0,1
426,0.13636363636363635,1,0,1,1,4,1,0,1,1,2,1,1,0,1,2,1,1,1,1,0,1,1,1
427,0.18181818181818182,0,0,0,0,0,5,0,0,2,1,2,0,0,0,0,1,1,0,1,1,0,0,1
428,0.11363636363636365,1,0,0,0,0,5,0,0,2,0,1,1,0,0,1,1,2,0,1,2,0,0,1
429,0.13636363636363635,0,0,0,0,0,5,0,1,2,2,2,2,2,2,1,1,1,1,2,2,2,0,1
430,0.2272727272727273,1,1,0,0,1,1,1,1,0,0,1,1,0,2,0,1,1,2,1,1,2,0,1
431,0.13636363636363635,0,0,1,1,3,4,0,1,1,0,1,1,0,4,2,1,0,1,1,2,2,0,1
432,0.34090909090909094,1,1,0,1,2,0,1,1,1,0,1,1,2,2,2,0,1,1,2,2,0,0,2
433,0.36363636363636365,1,0,0,0,4,2,0,1,0,0,1,1,0,0,0,1,2,2,1,0,0,0,2
434,0.20454545454545456,0,0,0,1,4,2,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1
435,0.2272727272727273,1,0,0,0,1,4,0,1,0,0,1,0,0,0,1,1,1,2,1,1,0,0,1
436,0.18181818181818182,1,0,0,0,0,5,0,1,0,1,0,0,0,0,1,1,1,2,1,1,0,1,1
437,0.045454545454545456,1,0,0,0,0,1,1,1,0,1,0,0,2,4,1,1,1,2,1,1,0,0,0
438,0.11363636363636365,0,0,0,1,4,2,0,1,2,2,1,0,0,0,0,1,1,0,1,0,0,0,1
439,0.25,1,0,1,1,3,0,1,1,2,2,2,2,2,2,1,1,2,2,0,0,2,0,1
440,0.18181818181818182,1,0,1,0,4,4,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
441,0.4090909090909091,1,0,0,0,3,5,1,1,2,0,2,0,0,2,0,1,0,0,1,1,0,0,2
442,0.5227272727272727,1,0,0,1,4,5,0,1,2,2,2,2,2,0,0,1,1,2,0,2,2,1,2
443,0.34090909090909094,0,0,0,0,0,1,1,1,2,0,0,1,0,0,1,1,1,2,1,1,2,0,2
444,0.11363636363636365,1,0,1,1,4,4,0,1,2,2,1,1,2,4,1,1,2,2,1,1,2,0,1
445,0.4772727272727273,1,0,1,0,2,5,0,1,2,0,1,0,0,0,2,1,1,1,1,0,1,1,2
446,0.36363636363636365,1,0,1,0,0,5,0,1,2,1,0,0,0,0,0,1,1,1,1,0,0,1,2
447,0.18181818181818182,0,0,0,1,4,1,0,1,2,2,1,1,0,1,2,0,1,1,1,1,1,1,1
448,0.13636363636363635,1,0,0,1,3,2,0,1,2,2,2,1,0,0,1,1,1,2,1,1,0,0,1
449,0.4318181818181818,1,0,1,1,3,5,0,0,2,2,2,2,0,0,0,0,1,1,1,1,0,0,2
450,0.5681818181818182,1,1,1,1,2,4,1,1,2,2,1,1,2,4,1,1,2,2,0,0,2,0,2
451,0.5,2,0,1,0,1,5,0,1,2,2,2,0,2,0,2,0,0,1,1,0,2,0,2
452,0.2727272727272727,1,0,1,1,2,5,0,1,2,2,2,1,0,3,2,1,1,0,1,1,1,1,1
453,0.36363636363636365,1,0,0,1,4,4,0,1,0,1,1,1,0,0,2,2,1,0,1,1,0,0,2
454,0.20454545454545456,1,0,1,1,4,1,0,1,0,1,1,0,0,0,2,1,0,0,1,2,0,0,1
455,0.4090909090909091,1,0,0,0,4,5,0,1,0,0,1,1,2,2,1,1,2,2,0,2,0,0,2
456,0.20454545454545456,1,0,0,0,3,4,0,1,1,2,1,1,0,2,0,1,1,1,1,0,1,0,1
457,0.38636363636363635,1,0,1,0,1,1,0,1,2,0,1,1,2,0,2,1,0,0,1,0,0,0,2
458,0.3181818181818182,1,0,0,0,1,4,0,1,1,0,1,1,0,0,0,1,1,0,1,2,2,0,2
459,0.4318181818181818,1,0,0,0,0,3,0,1,2,0,1,1,0,0,0,0,1,1,1,1,0,0,2
460,0.25,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,2,0,0,2,0,1
461,0.34090909090909094,0,0,0,0,1,3,0,1,2,1,2,2,0,4,0,1,1,2,1,1,2,0,2
462,0.2272727272727273,1,0,0,0,4,4,1,1,1,2,1,1,0,2,2,0,1,0,1,1,0,0,1
463,0.18181818181818182,0,0,1,0,1,2,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1
464,0.20454545454545456,1,0,1,1,4,4,1,1,0,0,2,0,0,2,2,1,1,2,1,0,2,0,1
465,0.4545454545454546,1,1,0,1,4,2,1,1,1,0,1,1,2,2,0,0,1,2,1,0,2,0,2
466,0.8636363636363636,1,0,1,1,3,5,0,1,2,2,1,1,0,0,0,1,1,2,1,0,1,0,2
467,0.2272727272727273,1,0,0,1,4,5,0,1,1,0,1,1,1,3,2,0,0,1,1,0,1,0,1
468,0.18181818181818182,1,0,0,0,1,4,0,1,1,2,1,1,0,0,0,1,2,2,0,0,1,0,1
469,0.5454545454545454,0,0,0,1,3,1,1,1,2,2,1,1,2,0,2,1,1,0,1,0,0,0,2
470,0.29545454545454547,1,0,0,1,4,1,1,1,2,2,2,2,2,4,1,1,1,2,1,1,2,0,2
471,0.8863636363636364,1,0,0,1,3,5,0,1,2,2,2,2,2,2,0,1,1,2,1,2,2,0,2
472,0.25,1,0,0,0,4,4,0,1,0,0,1,1,0,3,2,1,0,0,1,0,1,0,1
473,0.4772727272727273,0,0,0,1,4,5,0,1,2,2,1,2,0,0,2,1,1,1,1,0,1,1,2
474,0.36363636363636365,1,0,0,0,4,4,1,1,0,0,1,1,0,3,0,1,1,2,1,0,0,0,2
475,0.8636363636363636,1,0,0,1,4,5,0,1,2,1,2,2,0,0,0,0,0,0,1,0,0,0,2
476,0.20454545454545456,1,0,1,1,4,4,0,1,1,1,1,1,0,1,2,0,1,0,1,1,1,1,1
477,0.11363636363636365,1,1,1,1,2,2,1,1,0,0,0,0,0,0,1,0,2,2,0,2,0,0,1
478,0.0,1,0,0,0,0,3,1,0,0,0,1,0,0,4,2,1,0,0,1,0,0,0,0
479,0.2727272727272727,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,2,1,0,0,0,1
480,0.11363636363636365,1,0,0,0,1,2,0,0,0,1,0,0,0,0,1,1,2,2,0,2,2,0,1
481,0.5681818181818182,1,0,0,1,4,5,0,1,2,2,2,2,2,2,2,0,0,0,1,2,0,0,2
482,0.0,0,0,1,1,4,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
483,0.25,1,0,0,1,3,4,0,1,2,2,1,1,0,0,0,1,1,0,1,0,0,0,1
484,0.6818181818181819,1,0,0,0,1,4,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2
485,0.5681818181818182,1,0,0,1,4,2,0,0,1,2,0,1,0,2,0,1,1,1,1,2,1,1,2
486,0.2272727272727273,0,0,1,1,4,2,0,1,0,1,1,1,0,0,2,0,1,0,1,0,0,0,1
